slide_id,fold_ids,num_folds,status,low_h5_path,high_h5_path,n_low,n_high,low_x_min,low_x_max,low_y_min,low_y_max,low_range_x,low_range_y,high_x_min,high_x_max,high_y_min,high_y_max,high_range_x,high_range_y,range_ratio_x,range_ratio_y
25029134B,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25029134B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029134B.h5,267,3786,25728.0,144336.0,6720.0,76816.0,118608.0,70096.0,25728.0,147408.0,6720.0,77840.0,121680.0,71120.0,1.0259004451639013,1.0146085368637296
25029179B,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25029179B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029179B.h5,355,5002,7456.0,156727.0,1920.0,77129.0,149271.0,75209.0,7456.0,160231.0,1920.0,80201.0,152775.0,78281.0,1.0234740840484755,1.0408461753247618
25029425B,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25029425B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029425B.h5,361,5429,12592.0,157936.0,0.0,74688.0,145344.0,74688.0,12592.0,159984.0,0.0,76736.0,147392.0,76736.0,1.0140907089387934,1.027420736932305
25029425B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25029425B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029425B2.h5,281,4198,12144.0,139426.0,5696.0,75328.0,127282.0,69632.0,12144.0,140450.0,5696.0,76352.0,128306.0,70656.0,1.008045128140664,1.0147058823529411
25029425B3,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25029425B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029425B3.h5,243,3572,14288.0,134562.0,7041.0,60289.0,120274.0,53248.0,14288.0,135586.0,7041.0,63281.0,121298.0,56240.0,1.0085138932770175,1.0561899038461537
25029560B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25029560B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029560B2.h5,42,536,7584.0,87799.0,7170.0,29555.0,80215.0,22385.0,7584.0,91895.0,7170.0,33651.0,84311.0,26481.0,1.0510627688088263,1.1829796738887648
25029565B5,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25029565B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029565B5.h5,76,975,7696.0,109911.0,20017.0,59122.0,102215.0,39105.0,7696.0,112983.0,20017.0,63218.0,105287.0,43201.0,1.0300542973144842,1.104743638920854
25029737B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25029737B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029737B2.h5,239,3259,7600.0,129673.0,6416.0,75553.0,122073.0,69137.0,7600.0,131355.0,6416.0,78216.0,123755.0,71800.0,1.0137786406494476,1.0385177256751088
25029906B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25029906B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029906B2.h5,264,3730,7744.0,127157.0,10785.0,83506.0,119413.0,72721.0,7744.0,135013.0,6592.0,86578.0,127269.0,79986.0,1.065788481991073,1.0999023665791174
25030118B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25030118B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030118B2.h5,134,1723,7664.0,109876.0,6945.0,76529.0,102212.0,69584.0,7664.0,109876.0,6945.0,77553.0,102212.0,70608.0,1.0,1.0147160266727984
25030157B3,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25030157B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030157B3.h5,93,1256,7648.0,99889.0,15441.0,69153.0,92241.0,53712.0,7648.0,101937.0,15441.0,71201.0,94289.0,55760.0,1.0222027081232858,1.0381292820971104
25030157B4,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25030157B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030157B4.h5,214,3100,17232.0,149684.0,10977.0,72417.0,132452.0,61440.0,17232.0,153780.0,2352.0,76513.0,136548.0,74161.0,1.0309244103524295,1.2070475260416667
25030334B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25030334B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030334B2.h5,228,3202,7648.0,124357.0,6496.0,79137.0,116709.0,72641.0,7648.0,146921.0,4720.0,82209.0,139273.0,77489.0,1.1933355610964023,1.066739169339629
25030619B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25030619B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030619B2.h5,255,3387,29616.0,187460.0,688.0,74344.0,157844.0,73656.0,12240.0,188484.0,688.0,77416.0,176244.0,76728.0,1.1165707914143077,1.0417073965461063
25030630B,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25030630B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030630B.h5,305,4265,8400.0,125027.0,1616.0,73456.0,116627.0,71840.0,8400.0,127075.0,1616.0,77552.0,118675.0,75936.0,1.0175602562013941,1.0570155902004454
25030750B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25030750B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030750B2.h5,336,5104,12064.0,146502.0,0.0,75888.0,134438.0,75888.0,12064.0,149574.0,0.0,76912.0,137510.0,76912.0,1.0228506820988112,1.0134935694707992
25030988B4,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25030988B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030988B4.h5,144,2083,7696.0,102880.0,11393.0,69953.0,95184.0,58560.0,7696.0,108000.0,11393.0,71809.0,100304.0,60416.0,1.0537905530341234,1.0316939890710382
25030998B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25030998B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030998B2.h5,226,3001,8224.0,135292.0,5440.0,79168.0,127068.0,73728.0,8224.0,138268.0,5440.0,82240.0,130044.0,76800.0,1.0234205307394466,1.0416666666666667
25031267B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25031267B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031267B2.h5,162,2345,7648.0,112370.0,6480.0,61620.0,104722.0,55140.0,7648.0,118514.0,6480.0,64692.0,110866.0,58212.0,1.0586696205190886,1.0557127312295973
25031271B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25031271B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031271B2.h5,143,1888,7616.0,110184.0,20464.0,63008.0,102568.0,42544.0,7616.0,119547.0,6720.0,66080.0,111931.0,59360.0,1.0912857811403167,1.3952613764573147
25031281B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25031281B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031281B2.h5,192,2839,7728.0,118160.0,5888.0,74146.0,110432.0,68258.0,7728.0,121232.0,5888.0,76194.0,113504.0,70306.0,1.0278180237612287,1.0300038090773243
25031302B,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25031302B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031302B.h5,245,3539,7552.0,114567.0,2128.0,71760.0,107015.0,69632.0,7552.0,117639.0,2128.0,78497.0,110087.0,76369.0,1.028706256132318,1.0967514935661764
25031385B4,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25031385B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031385B4.h5,185,2588,76114.0,184261.0,11585.0,71640.0,108147.0,60055.0,76114.0,185285.0,6832.0,77784.0,109171.0,70952.0,1.009468593673426,1.1814503371909084
25031387B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25031387B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031387B2.h5,350,5205,7552.0,144907.0,6784.0,78865.0,137355.0,72081.0,7552.0,146955.0,6784.0,79889.0,139403.0,73105.0,1.014910269010957,1.014206240201995
25031411B3,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25031411B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031411B3.h5,45,537,8432.0,86964.0,21425.0,56593.0,78532.0,35168.0,8432.0,87988.0,21425.0,60689.0,79556.0,39264.0,1.0130392706158,1.1164695177434032
25031706B,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25031706B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031706B.h5,144,2044,7824.0,104977.0,7616.0,56880.0,97153.0,49264.0,7824.0,108049.0,7616.0,57904.0,100225.0,50288.0,1.0316202278879705,1.0207859694706074
25031706B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25031706B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031706B2.h5,257,3393,7696.0,139572.0,6816.0,78643.0,131876.0,71827.0,7696.0,145716.0,6816.0,79667.0,138020.0,72851.0,1.0465892201765294,1.0142564773692344
25032143B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25032143B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032143B2.h5,95,1315,12400.0,91444.0,22499.0,69028.0,79044.0,46529.0,12400.0,93492.0,16354.0,71076.0,81092.0,54722.0,1.025909619958504,1.176083732725827
25032143B3,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25032143B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032143B3.h5,63,770,7728.0,81936.0,6736.0,52676.0,74208.0,45940.0,7728.0,83488.0,6736.0,53700.0,75760.0,46964.0,1.0209141871496334,1.0222899434044406
25032146B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25032146B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032146B2.h5,20,241,7744.0,67540.0,6930.0,23459.0,59796.0,16529.0,7744.0,70612.0,6930.0,24483.0,62868.0,17553.0,1.0513746738912302,1.0619517212172545
25032179B3,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25032179B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032179B3.h5,47,604,8096.0,83969.0,8145.0,54594.0,75873.0,46449.0,8096.0,83969.0,8145.0,56642.0,75873.0,48497.0,1.0,1.0440913690283968
25032245B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25032245B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032245B2.h5,62,677,7984.0,96787.0,6448.0,39008.0,88803.0,32560.0,7984.0,98835.0,6448.0,39008.0,90851.0,32560.0,1.023062283931849,1.0
25032360B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25032360B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032360B2.h5,189,2665,7760.0,143653.0,10673.0,69969.0,135893.0,59296.0,7760.0,144677.0,10561.0,72017.0,136917.0,61456.0,1.0075353403045042,1.0364274150026984
25032626B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25032626B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032626B2.h5,159,2265,7744.0,97813.0,6800.0,57776.0,90069.0,50976.0,7744.0,101909.0,6800.0,60048.0,94165.0,53248.0,1.045476245989186,1.0445699937225361
25032788B4,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25032788B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032788B4.h5,210,2883,7696.0,134429.0,6272.0,74520.0,126733.0,68248.0,7696.0,138525.0,6272.0,78616.0,130829.0,72344.0,1.0323199166752148,1.060016410737311
25032789B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25032789B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032789B2.h5,254,3767,7856.0,115189.0,7216.0,80001.0,107333.0,72785.0,7856.0,118261.0,7216.0,81025.0,110405.0,73809.0,1.0286212068981582,1.0140688328639142
25033169B1,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25033169B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25033169B1.h5,335,4928,7648.0,137305.0,6784.0,72320.0,129657.0,65536.0,7648.0,138329.0,6784.0,75392.0,130681.0,68608.0,1.0078977610156028,1.046875
25033178B4,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25033178B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25033178B4.h5,294,4126,7632.0,142864.0,6416.0,76196.0,135232.0,69780.0,7632.0,146960.0,6416.0,78244.0,139328.0,71828.0,1.0302886890676763,1.0293493837775867
25033211B,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25033211B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25033211B.h5,217,2931,7968.0,128770.0,16306.0,77362.0,120802.0,61056.0,7968.0,130818.0,16306.0,81458.0,122850.0,65152.0,1.0169533616993096,1.0670859538784068
25033447B4,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25033447B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25033447B4.h5,75,1054,13345.0,108728.0,9953.0,50437.0,95383.0,40484.0,13345.0,111800.0,9953.0,63991.0,98455.0,54038.0,1.0322069970539824,1.3347989329117675
25033482B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25033482B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25033482B2.h5,101,1345,7536.0,94069.0,9761.0,69091.0,86533.0,59330.0,7536.0,97141.0,9761.0,72163.0,89605.0,62402.0,1.0355009071683634,1.051778189785943
25033486B,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25033486B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25033486B.h5,281,3983,7776.0,140485.0,6784.0,76592.0,132709.0,69808.0,7776.0,142485.0,6784.0,83089.0,134709.0,76305.0,1.0150705679343526,1.0930695622278248
25033894B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25033894B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25033894B2.h5,89,1110,11377.0,106120.0,6176.0,44946.0,94743.0,38770.0,11377.0,108168.0,7024.0,53187.0,96791.0,46163.0,1.0216163727135514,1.190688676811968
25034245B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25034245B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034245B2.h5,174,2513,7968.0,110745.0,10256.0,67600.0,102777.0,57344.0,7968.0,114841.0,10256.0,71696.0,106873.0,61440.0,1.039853274565321,1.0714285714285714
25034327B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25034327B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034327B2.h5,336,5068,11232.0,139668.0,2176.0,83376.0,128436.0,81200.0,11232.0,144967.0,2176.0,87472.0,133735.0,85296.0,1.0412579027686941,1.0504433497536947
25034929B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25034929B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034929B2.h5,274,3840,8816.0,126150.0,5440.0,76401.0,117334.0,70961.0,8816.0,126202.0,6464.0,79473.0,117386.0,73009.0,1.0004431793001176,1.0288609236059243
25034940B10,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25034940B10.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034940B10.h5,125,1689,8416.0,88020.0,6513.0,63857.0,79604.0,57344.0,8416.0,91092.0,6513.0,66929.0,82676.0,60416.0,1.0385910255766042,1.0535714285714286
25034940B11,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25034940B11.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034940B11.h5,188,2700,7680.0,112181.0,9056.0,69104.0,104501.0,60048.0,7680.0,115253.0,9056.0,74224.0,107573.0,65168.0,1.0293968478770539,1.0852651212363442
25034940B12,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25034940B12.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034940B12.h5,110,1455,7648.0,80246.0,6448.0,60800.0,72598.0,54352.0,7648.0,81270.0,6448.0,62848.0,73622.0,56400.0,1.0141050717650624,1.0376803061524875
25034940B8,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25034940B8.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034940B8.h5,100,1391,7537.0,89817.0,6544.0,48304.0,82280.0,41760.0,7537.0,90841.0,6544.0,50352.0,83304.0,43808.0,1.0124453087019931,1.0490421455938697
25034940B9,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25034940B9.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034940B9.h5,134,1891,7936.0,96933.0,7137.0,67858.0,88997.0,60721.0,7936.0,97957.0,7137.0,70930.0,90021.0,63793.0,1.0115060058204208,1.0505920521730538
25035354B,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25035354B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25035354B.h5,268,3716,9680.0,129910.0,3088.0,78202.0,120230.0,75114.0,9680.0,131163.0,3088.0,81274.0,121483.0,78186.0,1.0104216917574649,1.0408978352903586
25035354B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25035354B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25035354B2.h5,127,1653,8112.0,85905.0,5536.0,79264.0,77793.0,73728.0,8112.0,87953.0,5536.0,82520.0,79841.0,76984.0,1.0263262761430978,1.0441623263888888
25035354B3,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25035354B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25035354B3.h5,241,3318,8048.0,127544.0,1296.0,71024.0,119496.0,69728.0,8048.0,132664.0,1296.0,74096.0,124616.0,72800.0,1.0428466224810873,1.044056906837999
25035882B3,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25035882B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25035882B3.h5,137,1905,9488.0,118388.0,15057.0,59265.0,108900.0,44208.0,7664.0,119412.0,15057.0,62337.0,111748.0,47280.0,1.0261524334251606,1.0694896851248643
25035882B4,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25035882B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25035882B4.h5,114,1431,8128.0,122809.0,4848.0,74268.0,114681.0,69420.0,8128.0,126905.0,4848.0,78364.0,118777.0,73516.0,1.035716465674349,1.0590031691155286
25036226B4,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25036226B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25036226B4.h5,241,3409,20240.0,136868.0,6160.0,74280.0,116628.0,68120.0,20240.0,136868.0,6160.0,76328.0,116628.0,70168.0,1.0,1.030064591896653
25036333B3,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25036333B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25036333B3.h5,59,697,7856.0,84820.0,6546.0,32455.0,76964.0,25909.0,7856.0,86405.0,6546.0,33862.0,78549.0,27316.0,1.0205940439686088,1.0543054537033463
25036340B1,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25036340B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25036340B1.h5,101,1318,8064.0,88786.0,6592.0,56160.0,80722.0,49568.0,8064.0,91858.0,6592.0,58208.0,83794.0,51616.0,1.0380565397289463,1.0413169786959329
25036341B,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25036341B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25036341B.h5,77,1072,11632.0,117251.0,5472.0,55024.0,105619.0,49552.0,11632.0,120323.0,5472.0,58096.0,108691.0,52624.0,1.0290856758727123,1.0619954794962867
25036634B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25036634B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25036634B2.h5,147,2063,7888.0,112784.0,20897.0,63090.0,104896.0,42193.0,7888.0,117904.0,20897.0,65089.0,110016.0,44192.0,1.048810250152532,1.0473775270779513
25041732B,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25041732B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25041732B.h5,253,3838,7712.0,122856.0,11472.0,66368.0,115144.0,54896.0,7712.0,125469.0,8848.0,76192.0,117757.0,67344.0,1.0226933231431945,1.2267560477994754
25041763B,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25041763B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25041763B.h5,337,5032,7568.0,139216.0,6784.0,78817.0,131648.0,72033.0,7568.0,141264.0,6784.0,80865.0,133696.0,74081.0,1.0155566358774915,1.0284314133799786
25042220B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25042220B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25042220B2.h5,356,5216,7744.0,137952.0,4224.0,73856.0,130208.0,69632.0,7744.0,141792.0,4224.0,75904.0,134048.0,71680.0,1.0294912754976653,1.0294117647058822
25042465B3,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25042465B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25042465B3.h5,197,2919,10609.0,105228.0,6641.0,74972.0,94619.0,68331.0,7504.0,109596.0,6641.0,78044.0,102092.0,71403.0,1.07897990889779,1.0449576326996532
25042830B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25042830B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25042830B2.h5,157,2308,10833.0,114313.0,11712.0,56768.0,103480.0,45056.0,10833.0,118409.0,11712.0,60592.0,107576.0,48880.0,1.039582528024739,1.0848721590909092
25043126B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25043126B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25043126B2.h5,84,1222,14801.0,97349.0,22882.0,63891.0,82548.0,41009.0,14801.0,120824.0,2736.0,80665.0,106023.0,77929.0,1.2843799970926006,1.9002901802043455
25043600B3,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25043600B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25043600B3.h5,102,1399,9408.0,106464.0,27009.0,67969.0,97056.0,40960.0,9408.0,110560.0,27009.0,68993.0,101152.0,41984.0,1.0422024398285525,1.025
25044694B,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25044694B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25044694B.h5,290,4237,7712.0,134948.0,6016.0,75986.0,127236.0,69970.0,7712.0,136996.0,6016.0,77010.0,129284.0,70994.0,1.016096073438335,1.014634843504359
25045403B,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25045403B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045403B.h5,74,945,7904.0,81303.0,6336.0,53872.0,73399.0,47536.0,7904.0,82327.0,6336.0,53872.0,74423.0,47536.0,1.0139511437485524,1.0
25045403B-1,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25045403B-1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045403B-1.h5,83,1115,7648.0,84163.0,18530.0,62022.0,76515.0,43492.0,7648.0,86211.0,18530.0,64070.0,78563.0,45540.0,1.026765993596027,1.0470891198381311
25045403B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25045403B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045403B2.h5,79,1088,7537.0,74648.0,14353.0,62562.0,67111.0,48209.0,7537.0,74648.0,14353.0,65634.0,67111.0,51281.0,1.0,1.063722541434172
25045450B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25045450B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045450B2.h5,48,576,7872.0,68597.0,23860.0,53844.0,60725.0,29984.0,7872.0,70645.0,23860.0,54868.0,62773.0,31008.0,1.0337258130918072,1.0341515474919958
25045450B5,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25045450B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045450B5.h5,186,2587,7488.0,126534.0,6801.0,64235.0,119046.0,57434.0,7488.0,128134.0,112.0,67307.0,120646.0,67195.0,1.0134401827864858,1.1699515966152454
25045625B1,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25045625B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045625B1.h5,153,2202,7552.0,105047.0,11473.0,67250.0,97495.0,55777.0,7552.0,108119.0,11473.0,69298.0,100567.0,57825.0,1.0315093081696498,1.0367176434731162
25045625B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25045625B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045625B2.h5,232,3377,9633.0,126590.0,6528.0,71121.0,116957.0,64593.0,9633.0,129662.0,6528.0,78584.0,120029.0,72056.0,1.0262660635960226,1.1155388354775286
25045625B3,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25045625B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045625B3.h5,154,2225,8560.0,99556.0,19809.0,66833.0,90996.0,47024.0,8560.0,101604.0,19809.0,68881.0,93044.0,49072.0,1.0225064838014857,1.0435522286492005
25045676B4,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25045676B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045676B4.h5,245,3477,13841.0,133688.0,9489.0,79121.0,119847.0,69632.0,13841.0,133688.0,9489.0,81169.0,119847.0,71680.0,1.0,1.0294117647058822
25045801B1,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25045801B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045801B1.h5,109,1546,7728.0,97251.0,14800.0,55760.0,89523.0,40960.0,7728.0,100323.0,14800.0,57808.0,92595.0,43008.0,1.034315203914078,1.05
25045801B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/25045801B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045801B2.h5,136,1735,7552.0,105825.0,6577.0,65923.0,98273.0,59346.0,7552.0,106849.0,6577.0,67971.0,99297.0,61394.0,1.010419952581075,1.034509486738786
